P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,FRT,NADtot,Atot,Cm,fm,kGPDH,best_fitness,best_generation
333.5017893612569,1.216385943897329,0.009186535863544655,0.5439343773227241,84.08411448030509,197.69332866440357,4.321764125488483,5.3699525611376995,92.2624097257499,206.74954453095745,5.162663360101342,108.41076778532872,11749.309478464345,169.76432216548358,10.044988550566226,42.80711106807743,0.001983875322836996,-0.035457242131942845,0.32189829477525894,1.8588864244752032,0.009947807118036275,0.9532056034671985,0.0010947872806814827,0.018916784336043123,0.033447143988051674,12521.67737210747,16067.077067262431,2.2749938250550943,0.008539148193675931,0.0003801986787992811,0.024812577419872237,96
