P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,FRT,NADtot,Atot,Cm,fm,kGPDH,best_fitness,best_generation
422.55200576936966,0.9565077405039489,0.010619267584710579,0.5523531184849911,105.8579182895183,181.29623992324585,4.928593442388405,6.125248060520429,109.54793867945236,188.1331728454174,5.443221018497378,127.41461149511882,8854.396004456052,182.80980775482334,9.05348481408223,27.96445647200587,0.0020371302555299044,-0.033067282261298646,0.39623293000967486,2.0407823003007066,0.00959722448237573,0.9490060671738818,0.000984209844511258,0.01731538471812703,0.036480161451763186,9622.094456079665,13921.332240953898,1.6901336708421129,0.0086745719071081,0.0004761264056346597,1.9200382291379698,24
