P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,FRT,NADtot,Atot,Cm,fm,kGPDH,best_fitness,best_generation
420.6482140618962,0.9284913985616218,0.00994760531335124,0.5964639924600432,102.67043574038001,181.54840133262272,4.363607037326363,5.657824527460759,92.27226852271563,191.71447119318137,5.278083612296293,128.73736356628027,8753.302416012548,206.27942707361464,9.724124411690921,28.316861674899783,0.0017784436676538697,-0.02987773428104067,0.3243499169119304,1.9707533135371136,0.00961372491323103,1.0915169806713958,0.0009512103358778912,0.015546286830242414,0.04101475600060219,7659.947906281289,15162.710524825525,1.8967512447341646,0.010189896235213778,0.0004368897065424746,4.044028559344984,22
