P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,FRT,NADtot,Atot,Cm,fm,kGPDH,best_fitness,best_generation
374.8753915538713,1.1277510960767663,0.009365098476405917,0.5728440996457456,79.61677659585129,164.68619444418675,5.354149223909511,6.557088528908824,81.35040569735872,197.3168394321332,4.771129288099438,133.07395146318524,9976.345252219031,201.81845427983626,7.587027202297795,28.87895422523117,0.0018097510746069882,-0.02605024648526634,0.42368129131667553,2.080575549684697,0.010017542949383097,1.1421747969040497,0.0011524322615418456,0.01532542128037526,0.026632407334172662,11410.589294707388,18021.64513974877,1.8224691114231757,0.007666512308508058,0.00038580312795136033,0.0007004013594053861,82
