P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,FRT,NADtot,Atot,Cm,fm,kGPDH,best_fitness,best_generation
454.0353818596785,0.9872662348143676,0.010170878241932108,0.6060465534433593,101.71146198481152,191.085202336139,4.320685038054479,4.976828307389268,93.6517156427238,202.89497090264715,5.409070879225531,128.78422784066584,9300.601686318836,169.3845254667185,9.251777574176238,26.5282734189269,0.0018222669338766367,-0.030694259592699637,0.32174555153964557,1.9210052581276862,0.009430005410097269,1.0637960195395744,0.0009586602283044419,0.01530191186785457,0.03949536539505809,8059.823822374296,15366.367041485724,1.8609079914567097,0.00952735363304784,0.0004615300056100805,4.217261749914325,24
