t_min	O2_sim_norm
10	1
10.0002	0.999987
10.0003	0.99998
10.0005	0.999967
10.0007	0.999953
10.0008	0.999947
10.001	0.999933
10.0012	0.99992
10.0013	0.999913
10.0015	0.9999
10.0017	0.999887
10.0018	0.99988
10.002	0.999867
10.0022	0.999853
10.0023	0.999847
10.0025	0.999833
10.0027	0.99982
10.0028	0.999813
10.003	0.9998
10.0032	0.999787
10.0033	0.99978
10.0035	0.999767
10.0037	0.999753
10.0038	0.999747
10.004	0.999733
10.0042	0.99972
10.0043	0.999713
10.0045	0.9997
10.0047	0.999687
10.0048	0.99968
10.005	0.999667
10.0052	0.999653
10.0053	0.999647
10.0055	0.999633
10.0057	0.99962
10.0058	0.999613
10.006	0.9996
10.0062	0.999587
10.0063	0.99958
10.0065	0.999567
10.0067	0.999553
10.0068	0.999547
10.007	0.999533
10.0072	0.99952
10.0073	0.999513
10.0075	0.9995
10.0077	0.999487
10.0078	0.99948
10.008	0.999467
10.0082	0.999453
10.0083	0.999447
10.0085	0.999433
10.0087	0.99942
10.0088	0.999413
10.009	0.9994
10.0092	0.999387
10.0093	0.99938
10.0095	0.999367
10.0097	0.999353
10.0098	0.999347
10.01	0.999333
10.0102	0.99932
10.0103	0.999313
10.0105	0.9993
10.0107	0.999287
10.0108	0.99928
10.011	0.999267
10.0112	0.999253
10.0113	0.999247
10.0115	0.999233
10.0117	0.99922
10.0118	0.999213
10.012	0.9992
10.0122	0.999187
10.0123	0.99918
10.0125	0.999167
10.0127	0.999153
10.0128	0.999147
10.013	0.999133
10.0132	0.99912
10.0133	0.999113
10.0135	0.9991
10.0137	0.999087
10.0138	0.99908
10.014	0.999067
10.0142	0.999053
10.0143	0.999047
10.0145	0.999033
10.0147	0.99902
10.0148	0.999013
10.015	0.999
10.0152	0.998987
10.0153	0.99898
10.0155	0.998967
10.0157	0.998953
10.0158	0.998947
10.016	0.998933
10.0162	0.99892
10.0163	0.998913
10.0165	0.9989
10.0167	0.998887
10.0168	0.99888
10.017	0.998867
10.0172	0.998853
10.0173	0.998847
10.0175	0.998833
10.0177	0.99882
10.0178	0.998813
10.018	0.9988
10.0182	0.998787
10.0183	0.99878
10.0185	0.998767
10.0187	0.998753
10.0188	0.998747
10.019	0.998733
10.0192	0.99872
10.0193	0.998713
10.0195	0.9987
10.0197	0.998687
10.0198	0.99868
10.02	0.998667
10.0202	0.998653
10.0203	0.998647
10.0205	0.998633
10.0207	0.99862
10.0208	0.998613
10.021	0.9986
10.0212	0.998587
10.0213	0.99858
10.0215	0.998567
10.0217	0.998553
10.0218	0.998547
10.022	0.998533
10.0222	0.99852
10.0223	0.998513
10.0225	0.9985
10.0227	0.998487
10.0228	0.99848
10.023	0.998467
10.0232	0.998453
10.0233	0.998447
10.0235	0.998433
10.0237	0.99842
10.0238	0.998413
10.024	0.9984
10.0242	0.998387
10.0243	0.99838
10.0245	0.998367
10.0247	0.998353
10.0248	0.998347
10.025	0.998333
10.0252	0.99832
10.0253	0.998313
10.0255	0.9983
10.0257	0.998287
10.0258	0.99828
10.026	0.998267
10.0262	0.998253
10.0263	0.998247
10.0265	0.998233
10.0267	0.99822
10.0268	0.998213
10.027	0.9982
10.0272	0.998187
10.0273	0.99818
10.0275	0.998167
10.0277	0.998153
10.0278	0.998147
10.028	0.998133
10.0282	0.99812
10.0283	0.998113
10.0285	0.9981
10.0287	0.998087
10.0288	0.99808
10.029	0.998067
10.0292	0.998053
10.0293	0.998047
10.0295	0.998033
10.0297	0.99802
10.0298	0.998013
10.03	0.998
10.0302	0.997987
10.0303	0.99798
10.0305	0.997967
10.0307	0.997953
10.0308	0.997947
10.031	0.997933
10.0312	0.99792
10.0313	0.997913
10.0315	0.9979
10.0317	0.997887
10.0318	0.99788
10.032	0.997867
10.0322	0.997853
10.0323	0.997847
10.0325	0.997833
10.0327	0.99782
10.0328	0.997813
10.033	0.9978
10.0332	0.997787
10.0333	0.99778
10.0335	0.997767
10.0337	0.997753
10.0338	0.997747
10.034	0.997733
10.0342	0.99772
10.0343	0.997713
10.0345	0.9977
10.0347	0.997687
10.0348	0.99768
10.035	0.997667
10.0352	0.997653
10.0353	0.997647
10.0355	0.997633
10.0357	0.99762
10.0358	0.997613
10.036	0.9976
10.0362	0.997587
10.0363	0.99758
10.0365	0.997567
10.0367	0.997553
10.0368	0.997547
10.037	0.997533
10.0372	0.99752
10.0373	0.997513
10.0375	0.9975
10.0377	0.997487
10.0378	0.99748
10.038	0.997467
10.0382	0.997453
10.0383	0.997447
10.0385	0.997433
10.0387	0.99742
10.0388	0.997413
10.039	0.9974
10.0392	0.997387
10.0393	0.99738
10.0395	0.997367
10.0397	0.997353
10.0398	0.997347
10.04	0.997333
10.0402	0.99732
10.0403	0.997313
10.0405	0.9973
10.0407	0.997287
10.0408	0.99728
10.041	0.997267
10.0412	0.997253
10.0413	0.997247
10.0415	0.997233
10.0417	0.99722
10.0418	0.997213
10.042	0.9972
10.0422	0.997187
10.0423	0.99718
10.0425	0.997167
10.0427	0.997153
10.0428	0.997147
10.043	0.997133
10.0432	0.99712
10.0433	0.997113
10.0435	0.9971
10.0437	0.997087
10.0438	0.99708
10.044	0.997067
10.0442	0.997053
10.0443	0.997047
10.0445	0.997033
10.0447	0.99702
10.0448	0.997013
10.045	0.997
10.0452	0.996987
10.0453	0.99698
10.0455	0.996967
10.0457	0.996953
10.0458	0.996947
10.046	0.996933
10.0462	0.99692
10.0463	0.996913
10.0465	0.9969
10.0467	0.996887
10.0468	0.99688
10.047	0.996867
10.0472	0.996853
10.0473	0.996847
10.0475	0.996833
10.0477	0.99682
10.0478	0.996813
10.048	0.9968
10.0482	0.996787
10.0483	0.99678
10.0485	0.996767
10.0487	0.996753
10.0488	0.996747
10.049	0.996733
10.0492	0.99672
10.0493	0.996713
10.0495	0.9967
10.0497	0.996687
10.0498	0.99668
10.05	0.996667
10.0502	0.996653
10.0503	0.996647
10.0505	0.996633
10.0507	0.99662
10.0508	0.996613
10.051	0.9966
10.0512	0.996587
10.0513	0.99658
10.0515	0.996567
10.0517	0.996553
10.0518	0.996547
10.052	0.996533
10.0522	0.99652
10.0523	0.996513
10.0525	0.9965
10.0527	0.996487
10.0528	0.99648
10.053	0.996467
10.0532	0.996453
10.0533	0.996447
10.0535	0.996433
10.0537	0.99642
10.0538	0.996413
10.054	0.9964
10.0542	0.996387
10.0543	0.99638
10.0545	0.996367
10.0547	0.996353
10.0548	0.996347
10.055	0.996333
10.0552	0.99632
10.0553	0.996313
10.0555	0.9963
10.0557	0.996287
10.0558	0.99628
10.056	0.996267
10.0562	0.996253
10.0563	0.996247
10.0565	0.996233
10.0567	0.99622
10.0568	0.996213
10.057	0.9962
10.0572	0.996187
10.0573	0.99618
10.0575	0.996167
10.0577	0.996153
10.0578	0.996147
10.058	0.996133
10.0582	0.99612
10.0583	0.996113
10.0585	0.9961
10.0587	0.996087
10.0588	0.99608
10.059	0.996067
10.0592	0.996053
10.0593	0.996047
10.0595	0.996033
10.0597	0.99602
10.0598	0.996013
10.06	0.996
10.0602	0.995987
10.0603	0.99598
10.0605	0.995967
10.0607	0.995953
10.0608	0.995947
10.061	0.995933
10.0612	0.99592
10.0613	0.995913
10.0615	0.9959
10.0617	0.995887
10.0618	0.99588
10.062	0.995867
10.0622	0.995853
10.0623	0.995847
10.0625	0.995833
10.0627	0.99582
10.0628	0.995813
10.063	0.9958
10.0632	0.995787
10.0633	0.99578
10.0635	0.995767
10.0637	0.995753
10.0638	0.995747
10.064	0.995733
10.0642	0.99572
10.0643	0.995713
10.0645	0.9957
10.0647	0.995687
10.0648	0.99568
10.065	0.995667
10.0652	0.995653
10.0653	0.995647
10.0655	0.995633
10.0657	0.99562
10.0658	0.995613
10.066	0.9956
10.0662	0.995587
10.0663	0.99558
10.0665	0.995567
10.0667	0.995553
10.0668	0.995547
10.067	0.995533
10.0672	0.99552
10.0673	0.995513
10.0675	0.9955
10.0677	0.995487
10.0678	0.99548
10.068	0.995467
10.0682	0.995453
10.0683	0.995447
10.0685	0.995433
10.0687	0.99542
10.0688	0.995413
10.069	0.9954
10.0692	0.995387
10.0693	0.99538
10.0695	0.995367
10.0697	0.995353
10.0698	0.995347
10.07	0.995333
10.0702	0.99532
10.0703	0.995313
10.0705	0.9953
10.0707	0.995287
10.0708	0.99528
10.071	0.995267
10.0712	0.995253
10.0713	0.995247
10.0715	0.995233
10.0717	0.99522
10.0718	0.995213
10.072	0.9952
10.0722	0.995187
10.0723	0.99518
10.0725	0.995167
10.0727	0.995153
10.0728	0.995147
10.073	0.995133
10.0732	0.99512
10.0733	0.995113
10.0735	0.9951
10.0737	0.995087
10.0738	0.99508
10.074	0.995067
10.0742	0.995053
10.0743	0.995047
10.0745	0.995033
10.0747	0.99502
10.0748	0.995013
10.075	0.995
10.0752	0.994987
10.0753	0.99498
10.0755	0.994967
10.0757	0.994953
10.0758	0.994947
10.076	0.994933
10.0762	0.99492
10.0763	0.994913
10.0765	0.9949
10.0767	0.994887
10.0768	0.99488
10.077	0.994867
10.0772	0.994853
10.0773	0.994847
10.0775	0.994833
10.0777	0.99482
10.0778	0.994813
10.078	0.9948
10.0782	0.994787
10.0783	0.99478
10.0785	0.994767
10.0787	0.994753
10.0788	0.994747
10.079	0.994733
10.0792	0.99472
10.0793	0.994713
10.0795	0.9947
10.0797	0.994687
10.0798	0.99468
10.08	0.994667
10.0802	0.994653
10.0803	0.994647
10.0805	0.994633
10.0807	0.99462
10.0808	0.994613
10.081	0.9946
10.0812	0.994587
10.0813	0.99458
10.0815	0.994567
10.0817	0.994553
10.0818	0.994547
10.082	0.994533
10.0822	0.99452
10.0823	0.994513
10.0825	0.9945
10.0827	0.994487
10.0828	0.99448
10.083	0.994467
10.0832	0.994453
10.0833	0.994447
10.0835	0.994433
10.0837	0.99442
10.0838	0.994413
10.084	0.9944
10.0842	0.994387
10.0843	0.99438
10.0845	0.994367
10.0847	0.994353
10.0848	0.994347
10.085	0.994333
10.0852	0.99432
10.0853	0.994313
10.0855	0.9943
10.0857	0.994287
10.0858	0.99428
10.086	0.994267
10.0862	0.994253
10.0863	0.994247
10.0865	0.994233
10.0867	0.99422
10.0868	0.994213
10.087	0.9942
10.0872	0.994187
10.0873	0.99418
10.0875	0.994167
10.0877	0.994153
10.0878	0.994147
10.088	0.994133
10.0882	0.99412
10.0883	0.994113
10.0885	0.9941
10.0887	0.994087
10.0888	0.99408
10.089	0.994067
10.0892	0.994053
10.0893	0.994047
10.0895	0.994033
10.0897	0.99402
10.0898	0.994013
10.09	0.994
10.0902	0.993987
10.0903	0.99398
10.0905	0.993967
10.0907	0.993953
10.0908	0.993947
10.091	0.993933
10.0912	0.99392
10.0913	0.993913
10.0915	0.9939
10.0917	0.993887
10.0918	0.99388
10.092	0.993867
10.0922	0.993853
10.0923	0.993847
10.0925	0.993833
10.0927	0.99382
10.0928	0.993813
10.093	0.9938
10.0932	0.993787
10.0933	0.99378
10.0935	0.993767
10.0937	0.993753
10.0938	0.993747
10.094	0.993733
10.0942	0.99372
10.0943	0.993713
10.0945	0.9937
10.0947	0.993687
10.0948	0.99368
10.095	0.993667
10.0952	0.993653
10.0953	0.993647
10.0955	0.993633
10.0957	0.99362
10.0958	0.993613
10.096	0.9936
10.0962	0.993587
10.0963	0.99358
10.0965	0.993567
10.0967	0.993553
10.0968	0.993547
10.097	0.993533
10.0972	0.99352
10.0973	0.993513
10.0975	0.9935
10.0977	0.993487
10.0978	0.99348
10.098	0.993467
10.0982	0.993453
10.0983	0.993447
10.0985	0.993433
10.0987	0.99342
10.0988	0.993413
10.099	0.9934
10.0992	0.993387
10.0993	0.99338
10.0995	0.993367
10.0997	0.993353
10.0998	0.993347
10.1	0.993333
10.1002	0.99332
10.1003	0.993313
10.1005	0.9933
10.1007	0.993287
10.1008	0.99328
10.101	0.993267
10.1012	0.993253
10.1013	0.993247
10.1015	0.993233
10.1017	0.99322
10.1018	0.993213
10.102	0.9932
10.1022	0.993187
10.1023	0.99318
10.1025	0.993167
10.1027	0.993153
10.1028	0.993147
10.103	0.993133
10.1032	0.99312
10.1033	0.993113
10.1035	0.9931
10.1037	0.993087
10.1038	0.99308
10.104	0.993067
10.1042	0.993053
10.1043	0.993047
10.1045	0.993033
10.1047	0.99302
10.1048	0.993013
10.105	0.993
10.1052	0.992987
10.1053	0.99298
10.1055	0.992967
10.1057	0.992953
10.1058	0.992947
10.106	0.992933
10.1062	0.99292
10.1063	0.992913
10.1065	0.9929
10.1067	0.992887
10.1068	0.99288
10.107	0.992867
10.1072	0.992853
10.1073	0.992847
10.1075	0.992833
10.1077	0.99282
10.1078	0.992813
10.108	0.9928
10.1082	0.992787
10.1083	0.99278
10.1085	0.992767
10.1087	0.992753
10.1088	0.992747
10.109	0.992733
10.1092	0.99272
10.1093	0.992713
10.1095	0.9927
10.1097	0.992687
10.1098	0.99268
10.11	0.992667
10.1102	0.992653
10.1103	0.992647
10.1105	0.992633
10.1107	0.99262
10.1108	0.992613
10.111	0.9926
10.1112	0.992587
10.1113	0.99258
10.1115	0.992567
10.1117	0.992553
10.1118	0.992547
10.112	0.992533
10.1122	0.99252
10.1123	0.992513
10.1125	0.9925
10.1127	0.992487
10.1128	0.99248
10.113	0.992467
10.1132	0.992453
10.1133	0.992447
10.1135	0.992433
10.1137	0.99242
10.1138	0.992413
10.114	0.9924
10.1142	0.992387
10.1143	0.99238
10.1145	0.992367
10.1147	0.992353
10.1148	0.992347
10.115	0.992333
10.1152	0.99232
10.1153	0.992313
10.1155	0.9923
10.1157	0.992287
10.1158	0.99228
10.116	0.992267
10.1162	0.992253
10.1163	0.992247
10.1165	0.992233
10.1167	0.99222
10.1168	0.992213
10.117	0.9922
10.1172	0.992187
10.1173	0.99218
10.1175	0.992167
10.1177	0.992153
10.1178	0.992147
10.118	0.992133
10.1182	0.99212
10.1183	0.992113
10.1185	0.9921
10.1187	0.992087
10.1188	0.99208
10.119	0.992067
10.1192	0.992053
10.1193	0.992047
10.1195	0.992033
10.1197	0.99202
10.1198	0.992013
10.12	0.992
10.1202	0.991987
10.1203	0.99198
10.1205	0.991967
10.1207	0.991953
10.1208	0.991947
10.121	0.991933
10.1212	0.99192
10.1213	0.991913
10.1215	0.9919
10.1217	0.991887
10.1218	0.99188
10.122	0.991867
10.1222	0.991853
10.1223	0.991847
10.1225	0.991833
10.1227	0.99182
10.1228	0.991813
10.123	0.9918
10.1232	0.991787
10.1233	0.99178
10.1235	0.991767
10.1237	0.991753
10.1238	0.991747
10.124	0.991733
10.1242	0.99172
10.1243	0.991713
10.1245	0.9917
10.1247	0.991687
10.1248	0.99168
10.125	0.991667
10.1252	0.991653
10.1253	0.991647
10.1255	0.991633
10.1257	0.99162
10.1258	0.991613
10.126	0.9916
10.1262	0.991587
10.1263	0.99158
10.1265	0.991567
10.1267	0.991553
10.1268	0.991547
10.127	0.991533
10.1272	0.99152
10.1273	0.991513
10.1275	0.9915
10.1277	0.991487
10.1278	0.99148
10.128	0.991467
10.1282	0.991453
10.1283	0.991447
10.1285	0.991433
10.1287	0.99142
10.1288	0.991413
10.129	0.9914
10.1292	0.991387
10.1293	0.99138
10.1295	0.991367
10.1297	0.991353
10.1298	0.991347
10.13	0.991333
10.1302	0.99132
10.1303	0.991313
10.1305	0.9913
10.1307	0.991287
10.1308	0.99128
10.131	0.991267
10.1312	0.991253
10.1313	0.991247
10.1315	0.991233
10.1317	0.99122
10.1318	0.991213
10.132	0.9912
10.1322	0.991187
10.1323	0.99118
10.1325	0.991167
10.1327	0.991153
10.1328	0.991147
10.133	0.991133
10.1332	0.99112
10.1333	0.991113
10.1335	0.9911
10.1337	0.991087
10.1338	0.99108
10.134	0.991067
10.1342	0.991053
10.1343	0.991047
10.1345	0.991033
10.1347	0.99102
10.1348	0.991013
10.135	0.991
10.1352	0.990987
10.1353	0.99098
10.1355	0.990967
10.1357	0.990953
10.1358	0.990947
10.136	0.990933
10.1362	0.99092
10.1363	0.990913
10.1365	0.9909
10.1367	0.990887
10.1368	0.99088
10.137	0.990867
10.1372	0.990853
10.1373	0.990847
10.1375	0.990833
10.1377	0.99082
10.1378	0.990813
10.138	0.9908
10.1382	0.990787
10.1383	0.99078
10.1385	0.990767
10.1387	0.990753
10.1388	0.990747
10.139	0.990733
10.1392	0.99072
10.1393	0.990713
10.1395	0.9907
10.1397	0.990687
10.1398	0.99068
10.14	0.990667
10.1402	0.990653
10.1403	0.990647
10.1405	0.990633
10.1407	0.99062
10.1408	0.990613
10.141	0.9906
10.1412	0.990587
10.1413	0.99058
10.1415	0.990567
10.1417	0.990553
10.1418	0.990547
10.142	0.990533
10.1422	0.99052
10.1423	0.990513
10.1425	0.9905
10.1427	0.990487
10.1428	0.99048
10.143	0.990467
10.1432	0.990453
10.1433	0.990447
10.1435	0.990433
10.1437	0.99042
10.1438	0.990413
10.144	0.9904
10.1442	0.990387
10.1443	0.99038
10.1445	0.990367
10.1447	0.990353
10.1448	0.990347
10.145	0.990333
10.1452	0.99032
10.1453	0.990313
10.1455	0.9903
10.1457	0.990287
10.1458	0.99028
10.146	0.990267
10.1462	0.990253
10.1463	0.990247
10.1465	0.990233
10.1467	0.99022
10.1468	0.990213
10.147	0.9902
10.1472	0.990187
10.1473	0.99018
10.1475	0.990167
10.1477	0.990153
10.1478	0.990147
10.148	0.990133
10.1482	0.99012
10.1483	0.990113
10.1485	0.9901
10.1487	0.990087
10.1488	0.99008
10.149	0.990067
10.1492	0.990053
10.1493	0.990047
10.1495	0.990033
10.1497	0.99002
10.1498	0.990013
10.15	0.99
10.1502	0.989987
10.1503	0.98998
10.1505	0.989967
10.1507	0.989953
10.1508	0.989947
10.151	0.989933
10.1512	0.98992
10.1513	0.989913
10.1515	0.9899
10.1517	0.989887
10.1518	0.98988
10.152	0.989867
10.1522	0.989853
10.1523	0.989847
10.1525	0.989833
10.1527	0.98982
10.1528	0.989813
10.153	0.9898
10.1532	0.989787
10.1533	0.98978
10.1535	0.989767
10.1537	0.989753
10.1538	0.989747
10.154	0.989733
10.1542	0.98972
10.1543	0.989713
10.1545	0.9897
10.1547	0.989687
10.1548	0.98968
10.155	0.989667
10.1552	0.989653
10.1553	0.989647
10.1555	0.989633
10.1557	0.98962
10.1558	0.989613
10.156	0.9896
10.1562	0.989587
10.1563	0.98958
10.1565	0.989567
10.1567	0.989553
10.1568	0.989547
10.157	0.989533
10.1572	0.98952
10.1573	0.989513
10.1575	0.9895
10.1577	0.989487
10.1578	0.98948
10.158	0.989467
10.1582	0.989453
10.1583	0.989447
10.1585	0.989433
10.1587	0.98942
10.1588	0.989413
10.159	0.9894
10.1592	0.989387
10.1593	0.98938
10.1595	0.989367
10.1597	0.989353
10.1598	0.989347
10.16	0.989333
10.1602	0.98932
10.1603	0.989313
10.1605	0.9893
10.1607	0.989287
10.1608	0.98928
10.161	0.989267
10.1612	0.989253
10.1613	0.989247
10.1615	0.989233
10.1617	0.98922
10.1618	0.989213
10.162	0.9892
10.1622	0.989187
10.1623	0.98918
10.1625	0.989167
10.1627	0.989153
10.1628	0.989147
10.163	0.989133
10.1632	0.98912
10.1633	0.989113
10.1635	0.9891
10.1637	0.989087
10.1638	0.98908
10.164	0.989067
10.1642	0.989053
10.1643	0.989047
10.1645	0.989033
10.1647	0.98902
10.1648	0.989013
10.165	0.989
10.1652	0.988987
10.1653	0.98898
10.1655	0.988967
10.1657	0.988953
10.1658	0.988947
10.166	0.988933
10.1662	0.98892
10.1663	0.988913
10.1665	0.9889
10.1667	0.988887
10.1668	0.98888
10.167	0.988867
10.1672	0.988853
10.1673	0.988847
10.1675	0.988833
10.1677	0.98882
10.1678	0.988813
10.168	0.9888
10.1682	0.988787
10.1683	0.98878
10.1685	0.988767
10.1687	0.988753
10.1688	0.988747
10.169	0.988733
10.1692	0.98872
10.1693	0.988713
10.1695	0.9887
10.1697	0.988687
10.1698	0.98868
10.17	0.988667
10.1702	0.988653
10.1703	0.988647
10.1705	0.988633
10.1707	0.98862
10.1708	0.988613
10.171	0.9886
10.1712	0.988587
10.1713	0.98858
10.1715	0.988567
10.1717	0.988553
10.1718	0.988547
10.172	0.988533
10.1722	0.98852
10.1723	0.988513
10.1725	0.9885
10.1727	0.988487
10.1728	0.98848
10.173	0.988467
10.1732	0.988453
10.1733	0.988447
10.1735	0.988433
10.1737	0.98842
10.1738	0.988413
10.174	0.9884
10.1742	0.988387
10.1743	0.98838
10.1745	0.988367
10.1747	0.988353
10.1748	0.988347
10.175	0.988333
10.1752	0.98832
10.1753	0.988313
10.1755	0.9883
10.1757	0.988287
10.1758	0.98828
10.176	0.988267
10.1762	0.988253
10.1763	0.988247
10.1765	0.988233
10.1767	0.98822
10.1768	0.988213
10.177	0.9882
10.1772	0.988187
10.1773	0.98818
10.1775	0.988167
10.1777	0.988153
10.1778	0.988147
10.178	0.988133
10.1782	0.98812
10.1783	0.988113
10.1785	0.9881
10.1787	0.988087
10.1788	0.98808
10.179	0.988067
10.1792	0.988053
10.1793	0.988047
10.1795	0.988033
10.1797	0.98802
10.1798	0.988013
10.18	0.988
10.1802	0.987987
10.1803	0.98798
10.1805	0.987967
10.1807	0.987953
10.1808	0.987947
10.181	0.987933
10.1812	0.98792
10.1813	0.987913
10.1815	0.9879
10.1817	0.987887
10.1818	0.98788
10.182	0.987867
10.1822	0.987853
10.1823	0.987847
10.1825	0.987833
10.1827	0.98782
10.1828	0.987813
10.183	0.9878
10.1832	0.987787
10.1833	0.98778
10.1835	0.987767
10.1837	0.987753
10.1838	0.987747
10.184	0.987733
10.1842	0.98772
10.1843	0.987713
10.1845	0.9877
10.1847	0.987687
10.1848	0.98768
10.185	0.987667
10.1852	0.987653
10.1853	0.987647
10.1855	0.987633
10.1857	0.98762
10.1858	0.987613
10.186	0.9876
10.1862	0.987587
10.1863	0.98758
10.1865	0.987567
10.1867	0.987553
10.1868	0.987547
10.187	0.987533
10.1872	0.98752
10.1873	0.987513
10.1875	0.9875
10.1877	0.987487
10.1878	0.98748
10.188	0.987467
10.1882	0.987453
10.1883	0.987447
10.1885	0.987433
10.1887	0.98742
10.1888	0.987413
10.189	0.9874
10.1892	0.987387
10.1893	0.98738
10.1895	0.987367
10.1897	0.987353
10.1898	0.987347
10.19	0.987333
10.1902	0.98732
10.1903	0.987313
10.1905	0.9873
10.1907	0.987287
10.1908	0.98728
10.191	0.987267
10.1912	0.987253
10.1913	0.987247
10.1915	0.987233
10.1917	0.98722
10.1918	0.987213
10.192	0.9872
10.1922	0.987187
10.1923	0.98718
10.1925	0.987167
10.1927	0.987153
10.1928	0.987147
10.193	0.987133
10.1932	0.98712
10.1933	0.987113
10.1935	0.9871
10.1937	0.987087
10.1938	0.98708
10.194	0.987067
10.1942	0.987053
10.1943	0.987047
10.1945	0.987033
10.1947	0.98702
10.1948	0.987013
10.195	0.987
10.1952	0.986987
10.1953	0.98698
10.1955	0.986967
10.1957	0.986953
10.1958	0.986947
10.196	0.986933
10.1962	0.98692
10.1963	0.986913
10.1965	0.9869
10.1967	0.986887
10.1968	0.98688
10.197	0.986867
10.1972	0.986853
10.1973	0.986847
10.1975	0.986833
10.1977	0.98682
10.1978	0.986813
10.198	0.9868
10.1982	0.986787
10.1983	0.98678
10.1985	0.986767
10.1987	0.986753
10.1988	0.986747
10.199	0.986733
10.1992	0.98672
10.1993	0.986713
10.1995	0.9867
10.1997	0.986687
10.1998	0.98668
10.2	0.986667
10.2002	0.986653
10.2003	0.986647
10.2005	0.986633
10.2007	0.98662
10.2008	0.986613
10.201	0.9866
10.2012	0.986587
10.2013	0.98658
10.2015	0.986567
10.2017	0.986553
10.2018	0.986547
10.202	0.986533
10.2022	0.98652
10.2023	0.986513
10.2025	0.9865
10.2027	0.986487
10.2028	0.98648
10.203	0.986467
10.2032	0.986453
10.2033	0.986447
10.2035	0.986433
10.2037	0.98642
10.2038	0.986413
10.204	0.9864
10.2042	0.986387
10.2043	0.98638
10.2045	0.986367
10.2047	0.986353
10.2048	0.986347
10.205	0.986333
10.2052	0.98632
10.2053	0.986313
10.2055	0.9863
10.2057	0.986287
10.2058	0.98628
10.206	0.986267
10.2062	0.986253
10.2063	0.986247
10.2065	0.986233
10.2067	0.98622
10.2068	0.986213
10.207	0.9862
10.2072	0.986187
10.2073	0.98618
10.2075	0.986167
10.2077	0.986153
10.2078	0.986147
10.208	0.986133
10.2082	0.98612
10.2083	0.986113
10.2085	0.9861
10.2087	0.986087
10.2088	0.98608
10.209	0.986067
10.2092	0.986053
10.2093	0.986047
10.2095	0.986033
10.2097	0.98602
10.2098	0.986013
10.21	0.986
10.2102	0.985987
10.2103	0.98598
10.2105	0.985967
10.2107	0.985953
10.2108	0.985947
10.211	0.985933
10.2112	0.98592
10.2113	0.985913
10.2115	0.9859
10.2117	0.985887
10.2118	0.98588
10.212	0.985867
10.2122	0.985853
10.2123	0.985847
10.2125	0.985833
10.2127	0.98582
10.2128	0.985813
10.213	0.9858
10.2132	0.985787
10.2133	0.98578
10.2135	0.985767
10.2137	0.985753
10.2138	0.985747
10.214	0.985733
10.2142	0.98572
10.2143	0.985713
10.2145	0.9857
10.2147	0.985687
10.2148	0.98568
10.215	0.985667
10.2152	0.985653
10.2153	0.985647
10.2155	0.985633
10.2157	0.98562
10.2158	0.985613
10.216	0.9856
10.2162	0.985587
10.2163	0.98558
10.2165	0.985567
10.2167	0.985553
10.2168	0.985547
10.217	0.985533
10.2172	0.98552
10.2173	0.985513
10.2175	0.9855
10.2177	0.985487
10.2178	0.98548
10.218	0.985467
10.2182	0.985453
10.2183	0.985447
10.2185	0.985433
10.2187	0.98542
10.2188	0.985413
10.219	0.9854
10.2192	0.985387
10.2193	0.98538
10.2195	0.985367
10.2197	0.985353
10.2198	0.985347
10.22	0.985333
10.2202	0.98532
10.2203	0.985313
10.2205	0.9853
10.2207	0.985287
10.2208	0.98528
10.221	0.985267
10.2212	0.985253
10.2213	0.985247
10.2215	0.985233
10.2217	0.98522
10.2218	0.985213
10.222	0.9852
10.2222	0.985187
10.2223	0.98518
10.2225	0.985167
10.2227	0.985153
10.2228	0.985147
10.223	0.985133
10.2232	0.98512
10.2233	0.985113
10.2235	0.9851
10.2237	0.985087
10.2238	0.98508
10.224	0.985067
10.2242	0.985053
10.2243	0.985047
10.2245	0.985033
10.2247	0.98502
10.2248	0.985013
10.225	0.985
10.2252	0.984987
10.2253	0.98498
10.2255	0.984967
10.2257	0.984953
10.2258	0.984947
10.226	0.984933
10.2262	0.98492
10.2263	0.984913
10.2265	0.9849
10.2267	0.984887
10.2268	0.98488
10.227	0.984867
10.2272	0.984853
10.2273	0.984847
10.2275	0.984833
10.2277	0.98482
10.2278	0.984813
10.228	0.9848
10.2282	0.984787
10.2283	0.98478
10.2285	0.984767
10.2287	0.984753
10.2288	0.984747
10.229	0.984733
10.2292	0.98472
10.2293	0.984713
10.2295	0.9847
10.2297	0.984687
10.2298	0.98468
10.23	0.984667
10.2302	0.984653
10.2303	0.984647
10.2305	0.984633
10.2307	0.98462
10.2308	0.984613
10.231	0.9846
10.2312	0.984587
10.2313	0.98458
10.2315	0.984567
10.2317	0.984553
10.2318	0.984547
10.232	0.984533
10.2322	0.98452
10.2323	0.984513
10.2325	0.9845
10.2327	0.984487
10.2328	0.98448
10.233	0.984467
10.2332	0.984453
10.2333	0.984447
10.2335	0.984433
10.2337	0.98442
10.2338	0.984413
10.234	0.9844
10.2342	0.984387
10.2343	0.98438
10.2345	0.984367
10.2347	0.984353
10.2348	0.984347
10.235	0.984333
10.2352	0.98432
10.2353	0.984313
10.2355	0.9843
10.2357	0.984287
10.2358	0.98428
10.236	0.984267
10.2362	0.984253
10.2363	0.984247
10.2365	0.984233
10.2367	0.98422
10.2368	0.984213
10.237	0.9842
10.2372	0.984187
