t_min	O2_sim_norm
10	1
10	1
10	1
10	1
10.0001	0.999993
10.0001	0.999993
10.0001	0.999993
10.0001	0.999993
10.0001	0.999993
10.0001	0.999993
10.0002	0.999987
10.0002	0.999987
10.0002	0.999987
10.0002	0.999987
10.0002	0.999987
10.0002	0.999987
10.0003	0.99998
10.0003	0.99998
10.0003	0.99998
10.0003	0.99998
10.0003	0.99998
10.0003	0.99998
10.0004	0.999973
10.0004	0.999973
10.0004	0.999973
10.0004	0.999973
10.0004	0.999973
10.0005	0.999967
10.0005	0.999967
10.0005	0.999967
10.0005	0.999967
10.0005	0.999967
10.0005	0.999967
10.0006	0.99996
10.0006	0.99996
10.0006	0.99996
10.0006	0.99996
10.0006	0.99996
10.0006	0.99996
10.0007	0.999953
10.0007	0.999953
10.0007	0.999953
10.0007	0.999953
10.0007	0.999953
10.0007	0.999953
10.0008	0.999947
10.0008	0.999947
10.0008	0.999947
10.0008	0.999947
10.0008	0.999947
10.0008	0.999947
10.0008	0.999947
10.0009	0.99994
10.0009	0.99994
10.0009	0.99994
10.0009	0.99994
10.0009	0.99994
10.0009	0.99994
10.001	0.999933
10.001	0.999933
10.001	0.999933
10.001	0.999933
10.001	0.999933
10.001	0.999933
10.0011	0.999927
10.0011	0.999927
10.0011	0.999927
10.0011	0.999927
10.0011	0.999927
10.0012	0.99992
10.0012	0.99992
10.0012	0.99992
10.0012	0.99992
10.0012	0.99992
10.0012	0.99992
10.0013	0.999913
10.0013	0.999913
10.0013	0.999913
10.0013	0.999913
10.0013	0.999913
10.0013	0.999913
10.0014	0.999907
10.0014	0.999907
10.0014	0.999907
10.0014	0.999907
10.0014	0.999907
10.0014	0.999907
10.0015	0.9999
10.0015	0.9999
10.0015	0.9999
10.0015	0.9999
10.0015	0.9999
10.0015	0.9999
10.0015	0.9999
10.0016	0.999893
10.0016	0.999893
10.0016	0.999893
10.0016	0.999893
10.0016	0.999893
10.0016	0.999893
10.0017	0.999887
10.0017	0.999887
10.0017	0.999887
10.0017	0.999887
10.0017	0.999887
10.0017	0.999887
10.0018	0.99988
10.0018	0.99988
10.0018	0.99988
10.0018	0.99988
10.0018	0.99988
10.0018	0.99988
10.0019	0.999873
10.0019	0.999873
10.0019	0.999873
10.0019	0.999873
10.0019	0.999873
10.002	0.999867
10.002	0.999867
10.002	0.999867
10.002	0.999867
10.002	0.999867
10.002	0.999867
10.0021	0.99986
10.0021	0.99986
10.0021	0.99986
10.0021	0.99986
10.0021	0.99986
10.0021	0.99986
10.0022	0.999853
10.0022	0.999853
10.0022	0.999853
10.0022	0.999853
10.0022	0.999853
10.0022	0.999853
10.0023	0.999847
10.0023	0.999847
10.0023	0.999847
10.0023	0.999847
10.0023	0.999847
10.0023	0.999847
10.0023	0.999847
10.0024	0.99984
10.0024	0.99984
10.0024	0.99984
10.0024	0.99984
10.0024	0.99984
10.0024	0.99984
10.0025	0.999833
10.0025	0.999833
10.0025	0.999833
10.0025	0.999833
10.0025	0.999833
10.0025	0.999833
10.0026	0.999827
10.0026	0.999827
10.0026	0.999827
10.0026	0.999827
10.0026	0.999827
10.0026	0.999827
10.0027	0.99982
10.0027	0.99982
10.0027	0.99982
10.0027	0.99982
10.0027	0.99982
10.0028	0.999813
10.0028	0.999813
10.0028	0.999813
10.0028	0.999813
10.0028	0.999813
10.0028	0.999813
10.0029	0.999807
10.0029	0.999807
10.0029	0.999807
10.0029	0.999807
10.0029	0.999807
10.0029	0.999807
10.003	0.9998
10.003	0.9998
10.003	0.9998
10.003	0.9998
10.003	0.9998
10.003	0.9998
10.003	0.9998
10.0031	0.999793
10.0031	0.999793
10.0031	0.999793
10.0031	0.999793
10.0031	0.999793
10.0031	0.999793
10.0032	0.999787
10.0032	0.999787
10.0032	0.999787
10.0032	0.999787
10.0032	0.999787
10.0032	0.999787
10.0033	0.99978
10.0033	0.99978
10.0033	0.99978
10.0033	0.99978
10.0033	0.99978
10.0033	0.99978
10.0034	0.999773
10.0034	0.999773
10.0034	0.999773
10.0034	0.999773
10.0034	0.999773
10.0035	0.999767
10.0035	0.999767
10.0035	0.999767
10.0035	0.999767
10.0035	0.999767
10.0035	0.999767
10.0036	0.99976
10.0036	0.99976
10.0036	0.99976
10.0036	0.99976
10.0036	0.99976
10.0036	0.99976
10.0037	0.999753
10.0037	0.999753
10.0037	0.999753
10.0037	0.999753
10.0037	0.999753
10.0037	0.999753
10.0038	0.999747
10.0038	0.999747
10.0038	0.999747
10.0038	0.999747
10.0038	0.999747
10.0038	0.999747
10.0038	0.999747
10.0039	0.99974
10.0039	0.99974
10.0039	0.99974
10.0039	0.99974
10.0039	0.99974
10.0039	0.99974
10.004	0.999733
10.004	0.999733
10.004	0.999733
10.004	0.999733
10.004	0.999733
10.004	0.999733
10.0041	0.999727
10.0041	0.999727
10.0041	0.999727
10.0041	0.999727
10.0041	0.999727
10.0041	0.999727
10.0042	0.99972
10.0042	0.99972
10.0042	0.99972
10.0042	0.99972
10.0042	0.99972
10.0043	0.999713
10.0043	0.999713
10.0043	0.999713
10.0043	0.999713
10.0043	0.999713
10.0043	0.999713
10.0044	0.999707
10.0044	0.999707
10.0044	0.999707
10.0044	0.999707
10.0044	0.999707
10.0044	0.999707
10.0045	0.9997
10.0045	0.9997
10.0045	0.9997
10.0045	0.9997
10.0045	0.9997
10.0045	0.9997
10.0046	0.999693
10.0046	0.999693
10.0046	0.999693
10.0046	0.999693
10.0046	0.999693
10.0046	0.999693
10.0046	0.999693
10.0047	0.999687
10.0047	0.999687
10.0047	0.999687
10.0047	0.999687
10.0047	0.999687
10.0047	0.999687
10.0048	0.99968
10.0048	0.99968
10.0048	0.99968
10.0048	0.99968
10.0048	0.99968
10.0048	0.99968
10.0049	0.999673
10.0049	0.999673
10.0049	0.999673
10.0049	0.999673
10.0049	0.999673
10.0049	0.999673
10.005	0.999667
10.005	0.999667
10.005	0.999667
10.005	0.999667
10.005	0.999667
10.0051	0.99966
10.0051	0.99966
10.0051	0.99966
10.0051	0.99966
10.0051	0.99966
10.0051	0.99966
10.0052	0.999653
10.0052	0.999653
10.0052	0.999653
10.0052	0.999653
10.0052	0.999653
10.0052	0.999653
10.0053	0.999647
10.0053	0.999647
10.0053	0.999647
10.0053	0.999647
10.0053	0.999647
10.0053	0.999647
10.0053	0.999647
10.0054	0.99964
10.0054	0.99964
10.0054	0.99964
10.0054	0.99964
10.0054	0.99964
10.0054	0.99964
10.0055	0.999633
10.0055	0.999633
10.0055	0.999633
10.0055	0.999633
10.0055	0.999633
10.0055	0.999633
10.0056	0.999627
10.0056	0.999627
10.0056	0.999627
10.0056	0.999627
10.0056	0.999627
10.0056	0.999627
10.0057	0.99962
10.0057	0.99962
10.0057	0.99962
10.0057	0.99962
10.0057	0.99962
10.0058	0.999613
10.0058	0.999613
10.0058	0.999613
10.0058	0.999613
10.0058	0.999613
10.0058	0.999613
10.0059	0.999607
10.0059	0.999607
10.0059	0.999607
10.0059	0.999607
10.0059	0.999607
10.0059	0.999607
10.006	0.9996
10.006	0.9996
10.006	0.9996
10.006	0.9996
10.006	0.9996
10.006	0.9996
10.0061	0.999593
10.0061	0.999593
10.0061	0.999593
10.0061	0.999593
10.0061	0.999593
10.0061	0.999593
10.0061	0.999593
10.0062	0.999587
10.0062	0.999587
10.0062	0.999587
10.0062	0.999587
10.0062	0.999587
10.0062	0.999587
10.0063	0.99958
10.0063	0.99958
10.0063	0.99958
10.0063	0.99958
10.0063	0.99958
10.0063	0.99958
10.0064	0.999573
10.0064	0.999573
10.0064	0.999573
10.0064	0.999573
10.0064	0.999573
10.0064	0.999573
10.0065	0.999567
10.0065	0.999567
10.0065	0.999567
10.0065	0.999567
10.0065	0.999567
10.0066	0.99956
10.0066	0.99956
10.0066	0.99956
10.0066	0.99956
10.0066	0.99956
10.0066	0.99956
10.0067	0.999553
10.0067	0.999553
10.0067	0.999553
10.0067	0.999553
10.0067	0.999553
10.0067	0.999553
10.0068	0.999547
10.0068	0.999547
10.0068	0.999547
10.0068	0.999547
10.0068	0.999547
10.0068	0.999547
10.0069	0.99954
10.0069	0.99954
10.0069	0.99954
10.0069	0.99954
10.0069	0.99954
10.0069	0.99954
10.0069	0.99954
10.007	0.999533
10.007	0.999533
10.007	0.999533
10.007	0.999533
10.007	0.999533
10.007	0.999533
10.0071	0.999527
10.0071	0.999527
10.0071	0.999527
10.0071	0.999527
10.0071	0.999527
10.0071	0.999527
10.0072	0.99952
10.0072	0.99952
10.0072	0.99952
10.0072	0.99952
10.0072	0.99952
10.0073	0.999513
10.0073	0.999513
10.0073	0.999513
10.0073	0.999513
10.0073	0.999513
10.0073	0.999513
10.0074	0.999507
10.0074	0.999507
10.0074	0.999507
10.0074	0.999507
10.0074	0.999507
10.0074	0.999507
10.0075	0.9995
10.0075	0.9995
10.0075	0.9995
10.0075	0.9995
10.0075	0.9995
10.0075	0.9995
10.0076	0.999493
10.0076	0.999493
10.0076	0.999493
10.0076	0.999493
10.0076	0.999493
10.0076	0.999493
10.0076	0.999493
10.0077	0.999487
10.0077	0.999487
10.0077	0.999487
10.0077	0.999487
10.0077	0.999487
10.0077	0.999487
10.0078	0.99948
10.0078	0.99948
10.0078	0.99948
10.0078	0.99948
10.0078	0.99948
10.0078	0.99948
10.0079	0.999473
10.0079	0.999473
10.0079	0.999473
10.0079	0.999473
10.0079	0.999473
10.0079	0.999473
10.008	0.999467
10.008	0.999467
10.008	0.999467
10.008	0.999467
10.008	0.999467
10.0081	0.99946
10.0081	0.99946
10.0081	0.99946
10.0081	0.99946
10.0081	0.99946
10.0081	0.99946
10.0082	0.999453
10.0082	0.999453
10.0082	0.999453
10.0082	0.999453
10.0082	0.999453
10.0082	0.999453
10.0083	0.999447
10.0083	0.999447
10.0083	0.999447
10.0083	0.999447
10.0083	0.999447
10.0083	0.999447
10.0084	0.99944
10.0084	0.99944
10.0084	0.99944
10.0084	0.99944
10.0084	0.99944
10.0084	0.99944
10.0084	0.99944
10.0085	0.999433
10.0085	0.999433
10.0085	0.999433
10.0085	0.999433
10.0085	0.999433
10.0085	0.999433
10.0086	0.999427
10.0086	0.999427
10.0086	0.999427
10.0086	0.999427
10.0086	0.999427
10.0086	0.999427
10.0087	0.99942
10.0087	0.99942
10.0087	0.99942
10.0087	0.99942
10.0087	0.99942
10.0087	0.99942
10.0088	0.999413
10.0088	0.999413
10.0088	0.999413
10.0088	0.999413
10.0088	0.999413
10.0089	0.999407
10.0089	0.999407
10.0089	0.999407
10.0089	0.999407
10.0089	0.999407
10.0089	0.999407
10.009	0.9994
10.009	0.9994
10.009	0.9994
10.009	0.9994
10.009	0.9994
10.009	0.9994
10.0091	0.999393
10.0091	0.999393
10.0091	0.999393
10.0091	0.999393
10.0091	0.999393
10.0091	0.999393
10.0091	0.999393
10.0092	0.999387
10.0092	0.999387
10.0092	0.999387
10.0092	0.999387
10.0092	0.999387
10.0092	0.999387
10.0093	0.99938
10.0093	0.99938
10.0093	0.99938
10.0093	0.99938
10.0093	0.99938
10.0093	0.99938
10.0094	0.999373
10.0094	0.999373
10.0094	0.999373
10.0094	0.999373
10.0094	0.999373
10.0094	0.999373
10.0095	0.999367
10.0095	0.999367
10.0095	0.999367
10.0095	0.999367
10.0095	0.999367
10.0096	0.99936
10.0096	0.99936
10.0096	0.99936
10.0096	0.99936
10.0096	0.99936
10.0096	0.99936
10.0097	0.999353
10.0097	0.999353
10.0097	0.999353
10.0097	0.999353
10.0097	0.999353
10.0097	0.999353
10.0098	0.999347
10.0098	0.999347
10.0098	0.999347
10.0098	0.999347
10.0098	0.999347
10.0098	0.999347
10.0099	0.99934
10.0099	0.99934
10.0099	0.99934
10.0099	0.99934
10.0099	0.99934
10.0099	0.99934
10.0099	0.99934
10.01	0.999333
10.01	0.999333
10.01	0.999333
10.01	0.999333
10.01	0.999333
10.01	0.999333
10.0101	0.999327
10.0101	0.999327
10.0101	0.999327
10.0101	0.999327
10.0101	0.999327
10.0101	0.999327
10.0102	0.99932
10.0102	0.99932
10.0102	0.99932
10.0102	0.99932
10.0102	0.99932
10.0102	0.99932
10.0103	0.999313
10.0103	0.999313
10.0103	0.999313
10.0103	0.999313
10.0103	0.999313
10.0104	0.999307
10.0104	0.999307
10.0104	0.999307
10.0104	0.999307
10.0104	0.999307
10.0104	0.999307
10.0105	0.9993
10.0105	0.9993
10.0105	0.9993
10.0105	0.9993
10.0105	0.9993
10.0105	0.9993
10.0106	0.999293
10.0106	0.999293
10.0106	0.999293
10.0106	0.999293
10.0106	0.999293
10.0106	0.999293
10.0107	0.999287
10.0107	0.999287
10.0107	0.999287
10.0107	0.999287
10.0107	0.999287
10.0107	0.999287
10.0107	0.999287
10.0108	0.99928
10.0108	0.99928
10.0108	0.99928
10.0108	0.99928
10.0108	0.99928
10.0108	0.99928
10.0109	0.999273
10.0109	0.999273
10.0109	0.999273
10.0109	0.999273
10.0109	0.999273
10.0109	0.999273
10.011	0.999267
10.011	0.999267
10.011	0.999267
10.011	0.999267
10.011	0.999267
10.011	0.999267
10.0111	0.99926
10.0111	0.99926
10.0111	0.99926
10.0111	0.99926
10.0111	0.99926
10.0112	0.999253
10.0112	0.999253
10.0112	0.999253
10.0112	0.999253
10.0112	0.999253
10.0112	0.999253
10.0113	0.999247
10.0113	0.999247
10.0113	0.999247
10.0113	0.999247
10.0113	0.999247
10.0113	0.999247
10.0114	0.99924
10.0114	0.99924
10.0114	0.99924
10.0114	0.99924
10.0114	0.99924
10.0114	0.99924
10.0114	0.99924
10.0115	0.999233
10.0115	0.999233
10.0115	0.999233
10.0115	0.999233
10.0115	0.999233
10.0115	0.999233
10.0116	0.999227
10.0116	0.999227
10.0116	0.999227
10.0116	0.999227
10.0116	0.999227
10.0116	0.999227
10.0117	0.99922
10.0117	0.99922
10.0117	0.99922
10.0117	0.99922
10.0117	0.99922
10.0117	0.99922
10.0118	0.999213
10.0118	0.999213
10.0118	0.999213
10.0118	0.999213
10.0118	0.999213
10.0119	0.999207
10.0119	0.999207
10.0119	0.999207
10.0119	0.999207
10.0119	0.999207
10.0119	0.999207
10.012	0.9992
10.012	0.9992
10.012	0.9992
10.012	0.9992
10.012	0.9992
10.012	0.9992
10.0121	0.999193
10.0121	0.999193
10.0121	0.999193
10.0121	0.999193
10.0121	0.999193
10.0121	0.999193
10.0122	0.999187
10.0122	0.999187
10.0122	0.999187
10.0122	0.999187
10.0122	0.999187
10.0122	0.999187
10.0122	0.999187
10.0123	0.99918
10.0123	0.99918
10.0123	0.99918
10.0123	0.99918
10.0123	0.99918
10.0123	0.99918
10.0124	0.999173
10.0124	0.999173
10.0124	0.999173
10.0124	0.999173
10.0124	0.999173
10.0124	0.999173
10.0125	0.999167
10.0125	0.999167
10.0125	0.999167
10.0125	0.999167
10.0125	0.999167
10.0125	0.999167
10.0126	0.99916
10.0126	0.99916
10.0126	0.99916
10.0126	0.99916
10.0126	0.99916
10.0127	0.999153
10.0127	0.999153
10.0127	0.999153
10.0127	0.999153
10.0127	0.999153
10.0127	0.999153
10.0128	0.999147
10.0128	0.999147
10.0128	0.999147
10.0128	0.999147
10.0128	0.999147
10.0128	0.999147
10.0129	0.99914
10.0129	0.99914
10.0129	0.99914
10.0129	0.99914
10.0129	0.99914
10.0129	0.99914
10.013	0.999133
10.013	0.999133
10.013	0.999133
10.013	0.999133
10.013	0.999133
10.013	0.999133
10.013	0.999133
10.0131	0.999127
10.0131	0.999127
10.0131	0.999127
10.0131	0.999127
10.0131	0.999127
10.0131	0.999127
10.0132	0.99912
10.0132	0.99912
10.0132	0.99912
10.0132	0.99912
10.0132	0.99912
10.0132	0.99912
10.0133	0.999113
10.0133	0.999113
10.0133	0.999113
10.0133	0.999113
10.0133	0.999113
10.0134	0.999107
10.0134	0.999107
10.0134	0.999107
10.0134	0.999107
10.0134	0.999107
10.0134	0.999107
10.0135	0.9991
10.0135	0.9991
10.0135	0.9991
10.0135	0.9991
10.0135	0.9991
10.0135	0.9991
10.0136	0.999093
10.0136	0.999093
10.0136	0.999093
10.0136	0.999093
10.0136	0.999093
10.0136	0.999093
10.0137	0.999087
10.0137	0.999087
10.0137	0.999087
10.0137	0.999087
10.0137	0.999087
10.0137	0.999087
10.0137	0.999087
10.0138	0.99908
10.0138	0.99908
10.0138	0.99908
10.0138	0.99908
10.0138	0.99908
10.0138	0.99908
10.0139	0.999073
10.0139	0.999073
10.0139	0.999073
10.0139	0.999073
10.0139	0.999073
10.0139	0.999073
10.014	0.999067
10.014	0.999067
10.014	0.999067
10.014	0.999067
10.014	0.999067
10.014	0.999067
10.0141	0.99906
10.0141	0.99906
10.0141	0.99906
10.0141	0.99906
10.0141	0.99906
10.0142	0.999053
10.0142	0.999053
10.0142	0.999053
10.0142	0.999053
10.0142	0.999053
10.0142	0.999053
10.0143	0.999047
10.0143	0.999047
10.0143	0.999047
10.0143	0.999047
10.0143	0.999047
10.0143	0.999047
10.0144	0.99904
10.0144	0.99904
10.0144	0.99904
10.0144	0.99904
10.0144	0.99904
10.0144	0.99904
10.0145	0.999033
10.0145	0.999033
10.0145	0.999033
10.0145	0.999033
10.0145	0.999033
10.0145	0.999033
10.0145	0.999033
10.0146	0.999027
10.0146	0.999027
10.0146	0.999027
10.0146	0.999027
10.0146	0.999027
10.0146	0.999027
10.0147	0.99902
10.0147	0.99902
10.0147	0.99902
10.0147	0.99902
10.0147	0.99902
10.0147	0.99902
10.0148	0.999013
10.0148	0.999013
10.0148	0.999013
10.0148	0.999013
10.0148	0.999013
10.0148	0.999013
10.0149	0.999007
10.0149	0.999007
10.0149	0.999007
10.0149	0.999007
10.0149	0.999007
10.015	0.999
10.015	0.999
10.015	0.999
10.015	0.999
10.015	0.999
10.015	0.999
10.0151	0.998993
10.0151	0.998993
10.0151	0.998993
10.0151	0.998993
10.0151	0.998993
10.0151	0.998993
10.0152	0.998987
10.0152	0.998987
10.0152	0.998987
10.0152	0.998987
10.0152	0.998987
10.0152	0.998987
10.0152	0.998987
10.0153	0.99898
10.0153	0.99898
10.0153	0.99898
10.0153	0.99898
10.0153	0.99898
10.0153	0.99898
10.0154	0.998973
10.0154	0.998973
10.0154	0.998973
10.0154	0.998973
10.0154	0.998973
10.0154	0.998973
10.0155	0.998967
10.0155	0.998967
10.0155	0.998967
10.0155	0.998967
10.0155	0.998967
10.0155	0.998967
10.0156	0.99896
10.0156	0.99896
10.0156	0.99896
10.0156	0.99896
10.0156	0.99896
10.0157	0.998953
10.0157	0.998953
10.0157	0.998953
10.0157	0.998953
10.0157	0.998953
10.0157	0.998953
10.0158	0.998947
10.0158	0.998947
10.0158	0.998947
10.0158	0.998947
10.0158	0.998947
10.0158	0.998947
10.0159	0.99894
10.0159	0.99894
10.0159	0.99894
10.0159	0.99894
10.0159	0.99894
10.0159	0.99894
10.016	0.998933
10.016	0.998933
10.016	0.998933
10.016	0.998933
10.016	0.998933
10.016	0.998933
10.016	0.998933
10.0161	0.998927
10.0161	0.998927
10.0161	0.998927
10.0161	0.998927
10.0161	0.998927
10.0161	0.998927
10.0162	0.99892
10.0162	0.99892
10.0162	0.99892
10.0162	0.99892
10.0162	0.99892
10.0162	0.99892
10.0163	0.998913
10.0163	0.998913
10.0163	0.998913
10.0163	0.998913
10.0163	0.998913
10.0163	0.998913
10.0164	0.998907
10.0164	0.998907
10.0164	0.998907
10.0164	0.998907
10.0164	0.998907
10.0165	0.9989
10.0165	0.9989
10.0165	0.9989
10.0165	0.9989
10.0165	0.9989
10.0165	0.9989
10.0166	0.998893
10.0166	0.998893
10.0166	0.998893
10.0166	0.998893
10.0166	0.998893
10.0166	0.998893
10.0167	0.998887
10.0167	0.998887
10.0167	0.998887
10.0167	0.998887
10.0167	0.998887
10.0167	0.998887
10.0168	0.99888
10.0168	0.99888
10.0168	0.99888
10.0168	0.99888
10.0168	0.99888
10.0168	0.99888
10.0168	0.99888
10.0169	0.998873
10.0169	0.998873
10.0169	0.998873
10.0169	0.998873
10.0169	0.998873
10.0169	0.998873
10.017	0.998867
10.017	0.998867
10.017	0.998867
10.017	0.998867
10.017	0.998867
10.017	0.998867
10.0171	0.99886
10.0171	0.99886
10.0171	0.99886
10.0171	0.99886
10.0171	0.99886
10.0172	0.998853
10.0172	0.998853
10.0172	0.998853
10.0172	0.998853
10.0172	0.998853
10.0172	0.998853
10.0173	0.998847
10.0173	0.998847
10.0173	0.998847
10.0173	0.998847
10.0173	0.998847
10.0173	0.998847
10.0174	0.99884
10.0174	0.99884
10.0174	0.99884
10.0174	0.99884
10.0174	0.99884
10.0174	0.99884
10.0175	0.998833
10.0175	0.998833
10.0175	0.998833
10.0175	0.998833
10.0175	0.998833
10.0175	0.998833
10.0175	0.998833
10.0176	0.998827
10.0176	0.998827
10.0176	0.998827
10.0176	0.998827
10.0176	0.998827
10.0176	0.998827
10.0177	0.99882
10.0177	0.99882
10.0177	0.99882
10.0177	0.99882
10.0177	0.99882
10.0177	0.99882
10.0178	0.998813
10.0178	0.998813
10.0178	0.998813
10.0178	0.998813
10.0178	0.998813
10.0178	0.998813
10.0179	0.998807
10.0179	0.998807
10.0179	0.998807
10.0179	0.998807
10.0179	0.998807
10.018	0.9988
10.018	0.9988
10.018	0.9988
10.018	0.9988
10.018	0.9988
10.018	0.9988
10.0181	0.998793
10.0181	0.998793
10.0181	0.998793
10.0181	0.998793
10.0181	0.998793
10.0181	0.998793
10.0182	0.998787
10.0182	0.998787
10.0182	0.998787
10.0182	0.998787
10.0182	0.998787
10.0182	0.998787
10.0183	0.99878
10.0183	0.99878
10.0183	0.99878
10.0183	0.99878
10.0183	0.99878
10.0183	0.99878
10.0183	0.99878
10.0184	0.998773
10.0184	0.998773
10.0184	0.998773
10.0184	0.998773
10.0184	0.998773
10.0184	0.998773
10.0185	0.998767
10.0185	0.998767
10.0185	0.998767
10.0185	0.998767
10.0185	0.998767
10.0185	0.998767
10.0186	0.99876
10.0186	0.99876
10.0186	0.99876
10.0186	0.99876
10.0186	0.99876
10.0186	0.99876
10.0187	0.998753
10.0187	0.998753
10.0187	0.998753
10.0187	0.998753
10.0187	0.998753
10.0188	0.998747
10.0188	0.998747
10.0188	0.998747
10.0188	0.998747
10.0188	0.998747
10.0188	0.998747
10.0189	0.99874
10.0189	0.99874
10.0189	0.99874
10.0189	0.99874
10.0189	0.99874
10.0189	0.99874
10.019	0.998733
10.019	0.998733
10.019	0.998733
10.019	0.998733
10.019	0.998733
10.019	0.998733
10.0191	0.998727
10.0191	0.998727
10.0191	0.998727
10.0191	0.998727
10.0191	0.998727
10.0191	0.998727
10.0191	0.998727
10.0192	0.99872
10.0192	0.99872
10.0192	0.99872
10.0192	0.99872
10.0192	0.99872
10.0192	0.99872
10.0193	0.998713
10.0193	0.998713
10.0193	0.998713
10.0193	0.998713
10.0193	0.998713
10.0193	0.998713
10.0194	0.998707
10.0194	0.998707
10.0194	0.998707
10.0194	0.998707
10.0194	0.998707
10.0195	0.9987
10.0195	0.9987
10.0195	0.9987
10.0195	0.9987
10.0195	0.9987
10.0195	0.9987
10.0196	0.998693
10.0196	0.998693
10.0196	0.998693
10.0196	0.998693
10.0196	0.998693
10.0196	0.998693
10.0197	0.998687
10.0197	0.998687
10.0197	0.998687
10.0197	0.998687
10.0197	0.998687
10.0197	0.998687
10.0198	0.99868
10.0198	0.99868
10.0198	0.99868
10.0198	0.99868
10.0198	0.99868
10.0198	0.99868
10.0198	0.99868
10.0199	0.998673
10.0199	0.998673
10.0199	0.998673
10.0199	0.998673
10.0199	0.998673
10.0199	0.998673
10.02	0.998667
10.02	0.998667
10.02	0.998667
10.02	0.998667
10.02	0.998667
10.02	0.998667
10.0201	0.99866
10.0201	0.99866
10.0201	0.99866
10.0201	0.99866
10.0201	0.99866
10.0201	0.99866
10.0202	0.998653
10.0202	0.998653
10.0202	0.998653
10.0202	0.998653
10.0202	0.998653
10.0203	0.998647
10.0203	0.998647
10.0203	0.998647
10.0203	0.998647
10.0203	0.998647
10.0203	0.998647
10.0204	0.99864
10.0204	0.99864
10.0204	0.99864
10.0204	0.99864
10.0204	0.99864
10.0204	0.99864
10.0205	0.998633
10.0205	0.998633
10.0205	0.998633
10.0205	0.998633
10.0205	0.998633
10.0205	0.998633
10.0206	0.998627
10.0206	0.998627
10.0206	0.998627
10.0206	0.998627
10.0206	0.998627
10.0206	0.998627
10.0206	0.998627
10.0207	0.99862
10.0207	0.99862
10.0207	0.99862
10.0207	0.99862
10.0207	0.99862
10.0207	0.99862
10.0208	0.998613
10.0208	0.998613
10.0208	0.998613
10.0208	0.998613
10.0208	0.998613
10.0208	0.998613
10.0209	0.998607
10.0209	0.998607
10.0209	0.998607
10.0209	0.998607
10.0209	0.998607
10.0209	0.998607
10.021	0.9986
10.021	0.9986
10.021	0.9986
10.021	0.9986
10.021	0.9986
10.0211	0.998593
10.0211	0.998593
10.0211	0.998593
10.0211	0.998593
10.0211	0.998593
10.0211	0.998593
10.0212	0.998587
10.0212	0.998587
10.0212	0.998587
10.0212	0.998587
10.0212	0.998587
10.0212	0.998587
10.0213	0.99858
10.0213	0.99858
10.0213	0.99858
10.0213	0.99858
10.0213	0.99858
10.0213	0.99858
10.0213	0.99858
10.0214	0.998573
10.0214	0.998573
10.0214	0.998573
10.0214	0.998573
10.0214	0.998573
10.0214	0.998573
10.0215	0.998567
10.0215	0.998567
10.0215	0.998567
10.0215	0.998567
10.0215	0.998567
10.0215	0.998567
10.0216	0.99856
10.0216	0.99856
10.0216	0.99856
10.0216	0.99856
10.0216	0.99856
10.0216	0.99856
10.0217	0.998553
10.0217	0.998553
10.0217	0.998553
10.0217	0.998553
10.0217	0.998553
10.0218	0.998547
10.0218	0.998547
10.0218	0.998547
10.0218	0.998547
10.0218	0.998547
10.0218	0.998547
10.0219	0.99854
10.0219	0.99854
10.0219	0.99854
10.0219	0.99854
10.0219	0.99854
10.0219	0.99854
10.022	0.998533
10.022	0.998533
10.022	0.998533
10.022	0.998533
10.022	0.998533
10.022	0.998533
10.0221	0.998527
10.0221	0.998527
10.0221	0.998527
10.0221	0.998527
10.0221	0.998527
10.0221	0.998527
10.0221	0.998527
10.0222	0.99852
10.0222	0.99852
10.0222	0.99852
10.0222	0.99852
10.0222	0.99852
10.0222	0.99852
10.0223	0.998513
10.0223	0.998513
10.0223	0.998513
10.0223	0.998513
10.0223	0.998513
10.0223	0.998513
10.0224	0.998507
10.0224	0.998507
10.0224	0.998507
10.0224	0.998507
10.0224	0.998507
10.0224	0.998507
10.0225	0.9985
10.0225	0.9985
10.0225	0.9985
10.0225	0.9985
10.0225	0.9985
10.0226	0.998493
10.0226	0.998493
10.0226	0.998493
10.0226	0.998493
10.0226	0.998493
10.0226	0.998493
10.0227	0.998487
10.0227	0.998487
10.0227	0.998487
10.0227	0.998487
10.0227	0.998487
10.0227	0.998487
10.0228	0.99848
10.0228	0.99848
10.0228	0.99848
10.0228	0.99848
10.0228	0.99848
10.0228	0.99848
10.0229	0.998473
10.0229	0.998473
10.0229	0.998473
10.0229	0.998473
10.0229	0.998473
10.0229	0.998473
10.0229	0.998473
10.023	0.998467
10.023	0.998467
10.023	0.998467
10.023	0.998467
10.023	0.998467
10.023	0.998467
10.0231	0.99846
10.0231	0.99846
10.0231	0.99846
10.0231	0.99846
10.0231	0.99846
10.0231	0.99846
10.0232	0.998453
10.0232	0.998453
10.0232	0.998453
10.0232	0.998453
10.0232	0.998453
10.0233	0.998447
10.0233	0.998447
10.0233	0.998447
10.0233	0.998447
10.0233	0.998447
10.0233	0.998447
10.0234	0.99844
10.0234	0.99844
10.0234	0.99844
10.0234	0.99844
10.0234	0.99844
10.0234	0.99844
10.0235	0.998433
10.0235	0.998433
10.0235	0.998433
10.0235	0.998433
10.0235	0.998433
10.0235	0.998433
10.0236	0.998427
10.0236	0.998427
