P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,FRT,NADtot,Atot,Cm,fm,kGPDH,best_fitness,best_generation
433.4254687370579,0.9803072481674707,0.008483253054546109,0.6207240513245492,81.53029369517361,183.07664780857993,4.355024321850036,6.520512748520358,76.12842253118808,196.268303106572,4.038088984046453,153.20182411536095,10400.145908538181,180.70839341209947,9.485153625056979,30.243011630210667,0.002560296825892893,-0.027787764151588776,0.4085814059379845,1.5783341453293052,0.010047847309415837,1.038034888931648,0.0010973382393525807,0.0167855479565036,0.03745943720864947,9529.813206409452,14131.53976186226,1.897610750722841,0.010022850151003859,0.00041006014806847194,0.18072590206319775,4
