P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,FRT,NADtot,Atot,Cm,fm,kGPDH,best_fitness,best_generation
394.9296030442161,0.9589263322353665,0.008318115612785656,0.6409284913217341,80.51546135553474,180.59592398623627,4.235628770558627,6.36282350049473,85.96213056854003,196.902049529842,3.788002086875524,139.89325015170024,10374.358124372126,177.69291788167376,8.966427283165757,31.956963184910812,0.002403936826397322,-0.02901919087856342,0.3808671289714998,1.5241746703361718,0.010989317256949729,1.005332223094629,0.0012264228508845625,0.016498526288668415,0.03960679282056989,9596.230662741375,15911.94759502586,1.900380394447901,0.009847204133300263,0.00045655753520094705,0.5659767096442992,4
