P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,FRT,NADtot,Atot,Cm,fm,kGPDH,best_fitness,best_generation
372.5027422847974,0.9571840051410568,0.0080269454634706,0.6521564195271546,110.75535707879389,184.51001542276282,4.080267214460235,6.472015052893461,121.05016405761792,193.7536620566779,4.049134773229489,111.19751177159321,9597.47463723813,192.30386962243344,8.20879307756762,40.66563509214519,0.0015899487472028249,-0.029471278151887353,0.34835369305382724,1.5268216278133766,0.01005638345371712,0.8654976987727724,0.001311378760615045,0.0148801614604438,0.0439928725472315,11722.090319425093,17009.38753806087,1.9661975019709224,0.009038649046536906,0.0004572240042992474,10.492442396012393,4
